epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5789880933293274,1.1135425933769771,0.13148148126072354,2.855234612358941
1,0.6463690489530564,0.8506261023453304,0.1615740730944607,3.0840375317467585
2,0.6832738085303988,0.7433446156978607,0.0828703701082203,2.241474570168389
3,0.7139880952664784,0.6741484088557107,0.09814814792739021,3.5641569508446587
4,0.7367261901923589,0.6260720619985035,0.11527777794334623,3.1073877069685194
5,0.7545238099779401,0.5942447589124952,0.12870370356573,3.715117597579956
6,0.7670833342415946,0.5642927888461522,0.09444444510671827,3.60339273346795
7,0.7825595252854484,0.5333914681843349,0.19722222189108532,2.175852272245619
8,0.7952976179122925,0.5100018324170794,0.09907407441900837,4.456488868925306
9,0.802500000851495,0.48931247557912555,0.10324074104428291,4.921789397133721
10,0.8107142841815949,0.46873245388269424,0.13981481389039094,3.6117517047458225
11,0.8247023810659136,0.43921396451336997,0.15601851907041336,2.702576345867581
12,0.8278571423462459,0.4308853571329798,0.11203703689906332,3.195194599363539
13,0.8395238096373422,0.40945923409291674,0.1222222218496932,3.49892447259691
14,0.8460714272090367,0.3920772469043732,0.16898148150907621,3.000572347640991
15,0.853869046994618,0.37370192600148067,0.16157407354977396,4.209775474336412
16,0.8575595242636544,0.35662118443420954,0.11527777740524875,5.827797857920329
17,0.8642857151372092,0.34644302913120817,0.13333333333333333,4.466071234809028
