epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5689880952664784,1.1725604711260114,0.1787037044763565,1.9156922631793551
1,0.6320238104036876,0.8983334275654384,0.13518518457810083,2.4946287155151365
2,0.6691666655029569,0.7844021436146328,0.12546296252144706,3.086244503657023
3,0.6898214279753822,0.7297169481004987,0.10787037023239665,2.287611076566908
4,0.7127380950110299,0.6787041003363473,0.13564814751346907,3.204007026884291
5,0.7311904755660465,0.6413128131628036,0.10277777823309103,3.4719542026519776
6,0.7474404755660465,0.6066974192006247,0.14999999933772618,3.582654105292426
7,0.7534523822580065,0.5890096003668649,0.12037037048074935,4.76619733174642
8,0.7707142874172755,0.5535548514127732,0.16759259204069774,4.717636844846937
9,0.7788690493788037,0.5444746347836086,0.14907407388091087,4.171724081039429
10,0.7872619049889701,0.5217981800862721,0.15555555555555556,5.052195088068644
