epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5776785718968936,1.1197931785242898,0.6143518487612406,1.144434466626909
1,0.6608928574834552,0.8083320663656507,0.5300925890604655,1.8236086501015558
2,0.7001785734721593,0.7107685925279345,0.3745370388031006,1.6273567782508003
3,0.7335714266981397,0.6523679259845189,0.225,1.709334021144443
4,0.7546428569725582,0.6002336983169828,0.5064814845720927,1.2742112371656629
5,0.7657738094670432,0.5740643967900957,0.13888888938559427,3.6324106799231637
6,0.7814880950110299,0.5451880936111723,0.485185186068217,1.3522986147138807
7,0.7949404759066445,0.5128302030903953,0.15694444543785518,2.5457595666249593
8,0.8098809507914951,0.48622540286609106,0.2833333326710595,1.7166718906826444
9,0.8160714290823256,0.4632577192357608,0.2009259263674418,2.1830431779225665
10,0.8278571423462459,0.4457744345494679,0.12129629552364349,3.4883809036678737
