epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.577738095245191,1.1122445392608642,0.5236111104488372,4.239949872758653
1,0.6685119047335216,0.8045381382533482,0.5268518494235145,3.3788680288526747
2,0.7036309502805982,0.70137493457113,0.12870370348294577,2.3876046657562258
3,0.7374404770987374,0.6391535753863199,0.5518518520726098,1.7267241054111058
4,0.7656547617912293,0.5808714579684394,0.44398148324754505,1.7688586870829264
5,0.7789285719394684,0.5530027820382799,0.22037036998404397,2.299903082847595
6,0.7942857144560133,0.5123094393100057,0.12870370315180885,2.780303218629625
7,0.8054166660990034,0.4838495194060462,0.4337962945302328,1.555316490597195
8,0.8213095235824585,0.45287432159696306,0.13657407346698974,2.602614582909478
9,0.8305952383790698,0.4330504350577082,0.123148148217135,5.014733293321398
10,0.8372023808956146,0.41281044078724727,0.12222222180830108,4.8895338376363116
11,0.8532142874172756,0.38377946038331306,0.16712962869140838,3.4255491786532932
12,0.8592857137748173,0.36384492810283386,0.12453703673349487,4.859887356228299
13,0.8651785707473755,0.34829118869134357,0.5606481492519378,4.199259297053019
14,0.8747619034562792,0.3219817355275154,0.13564814834131134,6.876355573866102
15,0.8785119039671762,0.31710489441241535,0.4472222215599484,2.6825470579995048
16,0.8945238099779401,0.2807992802986077,0.28425925936963825,3.2047475655873616
17,0.8962500013623919,0.2778391678844179,0.14351851807700264,4.776638841629028
