epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5741071436234882,1.1342814775875636,0.18379629651705423,1.697110809220208
1,0.6519642852885382,0.8312555994306292,0.11388888781269392,2.557512134975857
2,0.6891071438789368,0.7398641068594797,0.09861111036605305,1.9301964362462363
3,0.7202976192746844,0.6749540837321962,0.09351851844953166,3.6933415730794272
4,0.737619047505515,0.6214201498031616,0.1125,2.726347419950697
5,0.7497023803847177,0.6027301804508481,0.08379629602034887,3.979034196005927
6,0.7670833332198007,0.5657109421491623,0.07638888884749677,5.903337934282091
7,0.7751785712582725,0.5471348781245096,0.1055555554313792,3.942999235788981
8,0.7929761912141527,0.5137535217404365,0.12731481484240956,4.192143016391331
9,0.7979761912141528,0.4959067902820451,0.11296296326650514,3.2160033331977
10,0.8054166671207973,0.4793272686004639,0.135648146768411,3.6705674436357287
