epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5474404759279319,1.2309448746272496,0.08055555576251613,2.709500726064046
1,0.6339285727058138,0.8664309964861189,0.1143518520726098,2.4303817060258655
2,0.6711904757363456,0.7755593801396233,0.1342592590385013,3.4848207897610135
3,0.6945833327089037,0.7205480899129595,0.08750000012417634,3.9650821261935763
4,0.7171428569725582,0.6633593076467514,0.12222222189108531,4.18242597050137
5,0.72964285833495,0.6403627364124571,0.11481481413874361,3.938815090391371
6,0.7450595252854484,0.6097791653020042,0.1055555551002423,4.039673476748996
7,0.7577976189340864,0.5903143556628908,0.10416666625274552,4.526488399505615
8,0.767380953175681,0.5717207078422819,0.13518518416417968,4.6868930233849415
9,0.7744642852033887,0.5562832206487656,0.13564814792739022,4.794984854592217
10,0.7852380948407309,0.5366901893275124,0.10509259286854002,5.2340659035576715
11,0.7945238092967443,0.5087260138988495,0.12407407313585281,5.464280658298069
