epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5583333322725126,1.2321064596516746,0.5513888835906983,3.332906198501587
1,0.6299999995742526,0.9121335302080427,0.5412037014961243,4.006485054228041
2,0.6626190476758139,0.8184628599030631,0.5805555582046509,3.8528364022572834
3,0.6792857132639204,0.7615562753166472,0.5740740736325581,3.672704455587599
4,0.6918452387196677,0.723343489084925,0.6527777764532301,2.19923773739073
5,0.713749999659402,0.6922452374867031,0.6004629618591732,3.493548279338413
6,0.7273214273793357,0.6538765904733113,0.5962963018152448,4.159783665339152
7,0.7346428550992693,0.6377181563207082,0.6185185207260979,3.2048651191923354
8,0.742619047335216,0.6150430528606687,0.6171296311749352,3.1902855979071725
9,0.7564880951813289,0.5965165895223618,0.6560185147656334,2.629206811057197
10,0.7607738089561462,0.5836468917982919,0.608796293867959,3.9530174573262533
11,0.770000000170299,0.5642067920310156,0.6365740749571058,2.609333160188463
12,0.778511904648372,0.547236378788948,0.6430555555555556,2.4516344494289823
13,0.7861904760769435,0.5292052236625127,0.645833334657881,2.5821174648072986
14,0.7930357141154153,0.5142617151566914,0.6504629611968994,2.4305891540315416
