epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5910714290397507,1.0831027046271733,0.12407407342559762,1.8268060710695055
1,0.6492261911290033,0.8571104225090572,0.14120370286206405,2.6319277710384794
2,0.6811309513875416,0.7505250303234373,0.11759259262018734,2.6585323174794513
3,0.7097023807253157,0.6890252647229603,0.1069444437407785,2.49052316347758
4,0.7359523814916611,0.6384310035194669,0.12685185174147287,2.6900324715508357
5,0.7501190463134221,0.6044684861387525,0.13657407400508723,2.399598503112793
6,0.7597023802144187,0.5707341941765377,0.18009259286854,2.5533577786551582
7,0.7742857146263122,0.5514804351329804,0.14629629577199618,2.9917302714453804
8,0.7806547634942191,0.5269151372568948,0.151388888930281,3.8970215373569066
9,0.7894047600882393,0.515478974027293,0.13333333329194122,4.121203957663642
10,0.8013690495491028,0.4916902452707291,0.15046296252144709,4.1635758611891
