epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6128571428571429,0.9910262177671705,0.568055553568734,1.3092801716592577
1,0.6699404767581395,0.7737821292025703,0.622685186068217,1.3738255672984654
2,0.7117261910438537,0.692370091336114,0.6388888888888888,1.025801776515113
3,0.7333928561210632,0.6428745771305902,0.6152777764532301,2.3119873046875
4,0.7530952388899667,0.5959803806883949,0.6087962978416019,2.1517299837536283
5,0.7645833327089038,0.5687807060991015,0.5907407409614986,2.9219197856055366
6,0.7819047617912293,0.5330367278201239,0.6138888862397935,2.4210489445262486
7,0.7939285702364786,0.5082512458733149,0.5574074076281653,3.589489687813653
8,0.8049404759066445,0.4819586832182748,0.534259256389406,5.298145172331068
9,0.8145238094670432,0.46577972339732304,0.5518518547217052,5.191037395265368
10,0.8257142863954816,0.44371571587664743,0.613425921731525,2.1344674004448785
11,0.8338690471649169,0.42582020406212123,0.5930555562178293,3.4784600257873537
12,0.8394047623021262,0.4105710547736713,0.5592592616875967,4.9312695821126304
