epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5744642854162625,1.1662673473358154,0.5675925930341085,2.2749776469336616
1,0.6302380961179733,0.9093931230476925,0.5351851847436693,5.175299978256225
2,0.6669642863954817,0.7993583946568625,0.5453703714741601,4.162516366110908
3,0.692440476843289,0.7339425446305956,0.6138888869020674,2.826080467965868
4,0.7088690477609635,0.6929265232597078,0.576388888226615,3.853286462359958
5,0.7239880955219269,0.6623801870856967,0.6527777791023255,2.0075668970743816
6,0.7406547617912292,0.6304530850478581,0.6296296291881137,3.270090513759189
7,0.7492857136045183,0.6103014097894941,0.631018520726098,2.823761004871792
8,0.7584523814065116,0.5866010550090245,0.5777777791023254,4.264686912960476
9,0.7697619043077741,0.563947006719453,0.5560185200638241,4.927350441614787
10,0.7768452378681728,0.5507586659703936,0.6300925903850132,2.46766058339013
11,0.7841071425165449,0.5285289192199707,0.6351851867304907,3.1193619516160753
12,0.7918452371869769,0.5126077005692891,0.5856481426291995,4.184385887781779
13,0.7980357134342193,0.4999178343585559,0.6046296252144707,4.232361374961005
14,0.8102976179122925,0.48254311110292164,0.656481487221188,2.036299909485711
15,0.8147619043077742,0.4654206679122789,0.6203703681627909,4.34632436964247
