epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5908928569299834,1.0551757981095995,0.578703702820672,1.717886624071333
1,0.6629166665247509,0.7957728156873158,0.41111111210452184,1.8779130087958442
2,0.6923809533459799,0.7223903205565044,0.6004629598723518,1.4237076706356473
3,0.7240476187637874,0.6584137431212834,0.606481483247545,1.4507152636845906
4,0.742023810829435,0.6196713502066477,0.5912037028206719,3.106563581360711
5,0.756607141324452,0.5923199726854051,0.5699074082904392,3.711643287870619
6,0.7715476175716945,0.5603862811837877,0.5532407416237726,3.9472136126624213
7,0.7836309514726911,0.5343600459609713,0.5356481472651163,4.225573099984063
8,0.7947023803847176,0.514904443195888,0.6152777764532301,2.2453081422381933
9,0.7986904772690364,0.495502211025783,0.5171296285258399,6.205380911297269
10,0.8108333316871098,0.47943276980093547,0.5587962925434112,3.2900941318935817
11,0.8159523803847176,0.45965938942773,0.5157407416237725,7.066344017452664
12,0.8254166681425912,0.44645791620016095,0.5171296311749353,6.634524398379856
