epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.558392856163638,1.1929052902970996,0.5305555535687341,2.0226638899909126
1,0.65077381168093,0.8303376525640488,0.4662037048074934,1.3314691649542914
2,0.6907738089561463,0.7293251662594932,0.17916666666666667,2.131563517782423
3,0.7204166662693023,0.6710385820695333,0.12314814784460598,2.5765995767381455
4,0.7410714289120265,0.62117996939591,0.19675926052861745,1.95953389538659
5,0.7577380962031228,0.5883934493575778,0.12222222226361433,2.7629411591423882
6,0.7758333337306976,0.5527148013455527,0.4703703668382433,1.345843333668179
7,0.7913690463134221,0.5203583154508046,0.1870370356572999,2.141851305961609
8,0.807500000170299,0.49569173889500756,0.1259259257879522,4.8551948653327095
9,0.8061309519835881,0.47859780149800435,0.1791666661699613,2.4583803335825603
10,0.8214880946704319,0.45349383682012556,0.18240740696589153,2.5294227706061467
11,0.8341071423462459,0.4287947080390794,0.15185185132755175,4.1351902961730955
