epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5783928564829486,1.0648700831617628,0.5287036981847552,2.9972899066077336
1,0.6493452387196678,0.8305994418689183,0.5148148119449616,4.806108183330959
2,0.6905357150520597,0.7354526506151472,0.5143518494235144,5.899863322575887
3,0.7225000008514949,0.6728942617348262,0.5212962925434113,3.2021733866797555
4,0.7441666665247508,0.6198313869748797,0.5152777764532301,4.702911233901977
5,0.7601785705770765,0.5919769310951233,0.5513888895511627,2.6892002609041
6,0.77363095334598,0.5606200082812991,0.5541666646798452,3.007841221491496
7,0.7807738082749504,0.5408057958739144,0.5453703714741601,3.3491297165552774
8,0.7963690483570098,0.505164601973125,0.5356481459405688,5.4047434753841825
9,0.8037499981267112,0.4960212176612445,0.5898148112826878,2.1939765903684827
10,0.8114880948407309,0.4789242626513754,0.5435185174147288,4.682798126008776
11,0.8245238082749503,0.45447942823171616,0.5356481492519378,4.439594332377116
12,0.8235714273793356,0.4449480251755033,0.5453703734609816,5.477535099453396
13,0.8375000005108969,0.4184510685290609,0.5263888888888889,3.4247829887602066
14,0.8424404772690365,0.4063708350913865,0.5370370361540052,5.962114694383409
15,0.8511904747145517,0.3868849687916892,0.525,6.910592163933648
16,0.8535119046483721,0.37702566930225917,0.5356481479273902,5.0665473990970185
17,0.8616666662693023,0.35449801760060445,0.5393518494235144,5.894039514329698
18,0.8684523810659136,0.3516836667912347,0.5444444431198968,4.6446065054999455
19,0.8728571428571429,0.33210956686309406,0.5745370335049099,3.4796050839953954
