epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6042261910438538,1.032272754737309,0.5226851840813954,2.490232589509752
1,0.6701190467391696,0.7956182056665421,0.2648148172431522,1.8695391946368747
2,0.7151190486124583,0.680815778034074,0.12268518424696392,2.950710900624593
3,0.7449999989782061,0.6146859993253435,0.4060185180770026,1.5325428273942736
4,0.7665476191043854,0.5660105156898498,0.4624999980131785,1.5411996444066365
5,0.785,0.5340619675602232,0.37638888955116273,1.6285182846917046
6,0.798630952324186,0.5010724849786077,0.1731481487552325,2.0232962899737887
7,0.8107142860548837,0.46659251711198263,0.21342592620187337,2.0231402741538154
8,0.8247023808956147,0.44030990668705533,0.17824074112706714,2.375817230012682
9,0.8345238103185382,0.41578903755971364,0.3462962958547804,1.6285573456022475
10,0.8438095244339534,0.39329485275915693,0.33148148159186047,1.9104325109057956
11,0.858869047675814,0.36766011468001775,0.1356481484240956,2.7529536406199138
12,0.866130952664784,0.3432971241644451,0.14629629651705425,2.611942450205485
13,0.8713690497194018,0.33159471516098293,0.14212962918811375,3.2320631715986465
