epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5573214282308306,1.2517766123158591,0.26250000066227386,2.6251655949486628
1,0.6280357136045184,0.9168970058645521,0.5958333293596904,3.0605582528644137
2,0.6583333352633886,0.8112822471346174,0.6254629631837209,3.043542904324002
3,0.6834523810659137,0.7533740259919848,0.6319444424576229,2.8944851213031346
4,0.705119046824319,0.7024354312249592,0.5745370368162791,3.6888253264957003
5,0.7176785712582724,0.672540334718568,0.6685185154279073,1.3429683513111539
6,0.7266666662693023,0.6514763009548187,0.64259259502093,1.9696222649680244
7,0.7392261903626578,0.6233655640057155,0.6916666640175714,1.39489137729009
8,0.749999999829701,0.6107769239800317,0.6527777791023255,2.589755058288574
9,0.7564285715988704,0.5834756118059158,0.6013888908757103,4.27776149113973
10,0.765357142175947,0.5825987476961954,0.5828703694873386,3.1757887972725762
11,0.7730357134342194,0.5577889943974359,0.6662037001715766,2.8357070287068686
12,0.7779166671207973,0.5449555610758917,0.5949074056413438,4.584387201733059
13,0.7817857139451163,0.5402598611371858,0.6162037008338505,3.242907328075833
14,0.7889285709176744,0.5222213238477706,0.6615740749571059,2.3581169817182754
15,0.7961904764175415,0.5118850367409843,0.6481481512387594,3.2302990410063
