epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5845833335603986,1.1293324448381152,0.6037037041452196,1.4443267398410373
1,0.6461309530905315,0.8294788346971784,0.6046296298503876,1.0374606953726875
2,0.6798809513023921,0.7451791375023978,0.6046296318372091,1.677109780576494
3,0.707619048016412,0.6878574694054468,0.6305555582046509,1.0101269311375087
4,0.722559522645814,0.6537395806823458,0.6148148152563307,1.6074391881624857
5,0.7371428581646511,0.6270211711951664,0.565277773141861,2.7566520399517485
6,0.7536309521538871,0.5931693440675736,0.6314814799361759,1.0733741866217719
7,0.7642857154778072,0.5701087863956179,0.5828703688250647,2.438677861955431
8,0.7795238087858473,0.5465300363302231,0.566666665342119,3.497274817360772
9,0.7851190504005977,0.5361626890727452,0.5902777757909563,2.7505604134665593
10,0.7951190486976079,0.5149066108890942,0.6277777764532301,1.6154669046401977
11,0.7992261900220599,0.5031830306564059,0.5824074043167962,3.964772982067532
12,0.8105357132639204,0.48212937418903623,0.6046296305126614,3.381516369183858
13,0.8153571426868439,0.47723257375614986,0.6523148152563307,1.549217508898841
