epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5902976174439702,1.0823835408687592,0.1523148132695092,6.749212201436361
1,0.6473214273793356,0.8730496576854161,0.5421296278635661,4.535078859329223
2,0.6783928570577077,0.7738795749630247,0.6083333359824287,3.156717726919386
3,0.7066666679722923,0.7123630454710551,0.5925925923718347,3.388210890028212
4,0.7258333315168108,0.6572115343809127,0.5375,5.6419000678592255
5,0.7407142862251826,0.624928018280438,0.5879629651705424,4.280116669336954
6,0.7571428569725581,0.5868738939932414,0.5953703701496125,3.68335792488522
7,0.7667857149669103,0.5691960379055568,0.6018518520726098,3.5170573128594294
8,0.7780952382087708,0.5444042181968689,0.6490740729702844,2.935737281375461
9,0.7858928568022592,0.5207193657755852,0.6259259243806203,3.3084589640299478
10,0.7951785715988704,0.5058468648791313,0.6449074102772607,2.5644425498114694
11,0.8026190476758139,0.48300317146948407,0.5736111144224803,4.951087072160509
12,0.8127976187637874,0.4661574912922723,0.5606481492519378,5.788491529888577
13,0.822619047675814,0.44789905837603977,0.6268518527348836,3.7088180012173124
14,0.8233333327089037,0.4422901500122888,0.5981481492519378,4.134601431422763
15,0.8317261924062457,0.41433907619544436,0.6287036988470289,2.9619442939758303
16,0.838749999318804,0.40638773109231674,0.6087962985038757,3.3576027472813923
17,0.8446428573131561,0.393296980623688,0.640740739636951,3.2689618084165786
18,0.8530952382087708,0.37034344017505644,0.6083333280351427,3.96260294119517
19,0.8543452385493687,0.36608408617121835,0.5611111144224803,5.280611048804389
20,0.8618452385493687,0.3480889884063176,0.6435185194015502,3.2724878787994385
